epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,59565,1.17176,1.33014,1.21484,0.56782,0.41221,0.43744,0.30746,1.13671,1.28154,1.16628,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,60025.6,1.16954,1.32453,1.21267,0.56037,0.41588,0.43773,0.30792,1.13609,1.28072,1.16562,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,60490.8,1.16835,1.32165,1.21301,0.56203,0.41632,0.43835,0.30818,1.13581,1.28032,1.1651,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,60956.4,1.16671,1.3157,1.21065,0.56287,0.41708,0.43874,0.30832,1.13536,1.27981,1.16458,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,61424.9,1.16425,1.31129,1.21028,0.56405,0.4178,0.43978,0.30952,1.13502,1.27939,1.16401,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,61893.9,1.16205,1.30839,1.20828,0.56574,0.41838,0.44033,0.30965,1.13444,1.27868,1.16344,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,62382.5,1.15979,1.30266,1.2065,0.57107,0.41847,0.44101,0.31027,1.13415,1.27768,1.163,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,62849.8,1.15626,1.29558,1.20416,0.57223,0.41824,0.44164,0.31092,1.13382,1.27719,1.16265,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,63320.8,1.15655,1.29472,1.20403,0.57296,0.41882,0.44171,0.3113,1.13312,1.2769,1.162,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,63786.7,1.15402,1.29146,1.20306,0.5715,0.42048,0.44206,0.31173,1.13252,1.27628,1.16133,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
