epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
138,141713,1.10301,1.15961,1.19169,0.57702,0.41491,0.44608,0.31755,1.10166,1.27064,1.17463,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,142712,1.09822,1.14822,1.1874,0.5785,0.41576,0.44653,0.31806,1.10136,1.27175,1.17405,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,143711,1.09503,1.14073,1.18608,0.57805,0.41637,0.44699,0.31876,1.10124,1.27307,1.17368,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,144712,1.09179,1.13256,1.18285,0.5781,0.41672,0.4478,0.31941,1.10084,1.27384,1.17295,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,145712,1.08706,1.12388,1.1815,0.57705,0.41851,0.44826,0.31973,1.10094,1.27507,1.17269,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,146711,1.08298,1.11495,1.17675,0.5763,0.41876,0.44952,0.32044,1.1009,1.27548,1.17211,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,147711,1.07923,1.1069,1.17593,0.57405,0.41902,0.44997,0.32115,1.10053,1.2756,1.17161,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,148711,1.0756,1.09692,1.17143,0.57908,0.41802,0.45065,0.32118,1.10033,1.27597,1.17101,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,149712,1.07456,1.09204,1.17012,0.57784,0.41981,0.45191,0.32185,1.1004,1.27517,1.1706,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,150711,1.06903,1.08308,1.16757,0.58099,0.41814,0.45259,0.32252,1.10012,1.27498,1.16999,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,151712,1.06629,1.07133,1.16514,0.58174,0.41866,0.45294,0.32287,1.10009,1.27371,1.16952,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,152711,1.06281,1.06633,1.16347,0.58502,0.4203,0.4536,0.3231,1.09995,1.27218,1.16894,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,153711,1.05817,1.05764,1.16135,0.5848,0.42082,0.45421,0.32333,1.10021,1.27053,1.16862,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
